ensembl_id,gene_name,baseMean,TP317_300_vs_CONTR_log2FC,TP317_300_vs_CONTR_pvalue,TP317_300_vs_CONTR_padj
ENSMUSG00000071262,Zfp957,2.415860842851567,0.7165150545163739,0.47106920893808646,0.9896287216067934
ENSMUSG00000032172,Olfm2,2.3679854378173113,-0.23536433501208515,0.7865592073784136,0.9896287216067934
ENSMUSG00000101144,Gm29054,2.4843715113875,1.8658320889713718,0.05631300309578369,0.9896287216067934
ENSMUSG00000110962,Gm47062,2.569625809312384,0.1847006555383192,0.8209984450723695,0.9896287216067934
ENSMUSG00000085738,Gm12335,2.601802884128947,-0.379239442368491,0.6548135405530496,0.9896287216067934
ENSMUSG00000086058,Unc45bos,1.8756827504497475,0.9056485753281027,0.36921652172602326,0.9896287216067934
ENSMUSG00000018973,Hoxb1,1.8012761933505952,1.6233703619765187,0.3627757158566024,0.9896287216067934
ENSMUSG00000086917,Gm11630,2.5369005348718368,-4.18506147837898,0.0005394745931111408,0.9896287216067934
ENSMUSG00000084277,Gm11702,2.252794711360443,-0.7481438256948424,0.4548764369628948,0.9896287216067934
ENSMUSG00000094772,Rpl29-ps2,2.123074818502062,0.56803493378542,0.5214178719194575,0.9896287216067934
ENSMUSG00000006179,Prss16,1.7503965981410947,-1.4559547184642494,0.15335435564078076,0.9896287216067934
ENSMUSG00000064811,Gm22358,1.9992361850160731,0.6903889507215875,0.47659251173571693,0.9896287216067934
ENSMUSG00000021565,Slc6a19,2.0400045159310762,-1.1411204640841879,0.3161517262383161,0.9896287216067934
ENSMUSG00000021758,Ddx4,1.820449250873489,2.7367336687607504,0.05855590650387398,0.9896287216067934
ENSMUSG00000113606,Gm47441,2.56592717333162,0.4667614460843474,0.5791394052022307,0.9896287216067934
ENSMUSG00000083191,Gm15571,1.8383325850767707,-0.3109007948461518,0.7714960202005139,0.9896287216067934
ENSMUSG00000114102,Gm48048,2.5745568356121953,-0.8003941606197369,0.2724898901895686,0.9896287216067934
ENSMUSG00000097613,Gm17597,2.4345106442560147,0.39786583470248954,0.603261886446985,0.9896287216067934
ENSMUSG00000116038,CT010583.1,2.316928185071003,0.5485047547069669,0.6047571477099125,0.9896287216067934
ENSMUSG00000116840,AC110166.2,2.473176259064463,-0.041072025517550584,0.9618097859428184,0.9896287216067934
ENSMUSG00000051297,2410124H12Rik,2.4797819739734615,-1.1633161114814556,0.24596837214023726,0.9896287216067934
ENSMUSG00000000159,Igsf5,2.402231262528555,-1.4373891797992835,0.27564503371168947,0.9896287216067934
ENSMUSG00000116851,AC154507.3,1.8949621328223816,1.3406814333739474,0.14897517348106357,0.9896287216067934
ENSMUSG00000117300,AC154457.3,2.44541574148603,-0.23299696206322235,0.788496003090751,0.9896287216067934
ENSMUSG00000095419,Gm14328,2.235106236329251,-0.9439239003767773,0.2447389920499934,0.9896287216067934
ENSMUSG00000024901,Peli3,1.9186461184773287,0.7550882618731651,0.41445830878414436,0.9896287216067934
ENSMUSG00000087095,Emx2os,0.781011872460826,-0.04295491392115212,0.980846327126959,0.9923494653248649
ENSMUSG00000102571,Gm37967,1.7132159997422807,2.014738056690258,0.08652774208027954,0.9896287216067934
ENSMUSG00000100367,Gm29336,2.1369558434336278,-0.9293409989573054,0.26727761412140816,0.9896287216067934
ENSMUSG00000026348,Acmsd,2.3824103618618997,-1.858108837978185,0.1025027369638565,0.9896287216067934
ENSMUSG00000077202,Gm25612,2.438606079239225,-0.37884999971015193,0.6414130950835215,0.9896287216067934
ENSMUSG00000096984,Gm26523,2.03139102980913,-0.0028593087987392146,0.9973013601165562,0.9987599361459772
ENSMUSG00000065581,Mir194-1,2.3787417866571974,0.594204542400069,0.5704290185709456,0.9896287216067934
ENSMUSG00000057914,Cacnb2,2.324996872101539,-0.09305313713423648,0.9125185795965306,0.9896287216067934
ENSMUSG00000086495,Gm13778,2.0638624525219122,0.5550041936404597,0.546597923110224,0.9896287216067934
ENSMUSG00000085303,Gm16751,2.3978980370253304,-1.382152484394073,0.08480453742327028,0.9896287216067934
ENSMUSG00000084904,Gm14827,1.8528177309437377,0.45910386515655166,0.635919565916937,0.9896287216067934
ENSMUSG00000079965,Gm14853,2.126836450210111,-0.37924509497116465,0.7133887918034196,0.9896287216067934
ENSMUSG00000094885,Ott,2.430990662096001,-0.7959369592311564,0.303125307016457,0.9896287216067934
ENSMUSG00000027792,Bche,0.6946564147730457,1.8806846413212401,0.46492899831482537,0.9896287216067934
ENSMUSG00000074489,Bglap3,2.480669345357622,0.808529395769621,0.42730817472543303,0.9896287216067934
ENSMUSG00000105331,Gm29865,2.4022017803022315,0.5681919473225562,0.5088955491099557,0.9896287216067934
ENSMUSG00000105652,4930519L02Rik,2.4121742074303483,-4.132577479425426,,
ENSMUSG00000049122,Frmd3,0.7673190300047122,-1.5362196061549893,0.4544517839254748,0.9896287216067934
ENSMUSG00000117251,AL805899.2,2.155318443975242,-0.24958229063572884,0.8318480923491709,0.9896287216067934
ENSMUSG00000086322,E130218I03Rik,1.9418273155908374,-0.01096006805457109,0.9908441187930644,0.9965817036003063
ENSMUSG00000085774,Gm13055,2.310889294153378,0.13740057721268864,0.887130932587714,0.9896287216067934
ENSMUSG00000110067,6330411D24Rik,2.4762063111864245,-1.2414000279494137,0.19615017122489908,0.9896287216067934
ENSMUSG00000050050,Ccdc158,2.3597125476752447,-0.03426875903018852,0.9642810434801659,0.9896287216067934
ENSMUSG00000105112,Gm42778,2.5374677310783476,1.2782305389857793,0.19317532835047535,0.9896287216067934
ENSMUSG00000098656,Mir7028,2.329936850375677,-1.079578188596115,0.30110671643271214,0.9896287216067934
ENSMUSG00000107334,Gm7538,2.4613904103558686,1.1683662266309638,0.2303348139010193,0.9896287216067934
ENSMUSG00000042985,Upk3b,0.3627639074730972,0.7645980701957076,0.7823700536679264,0.9896287216067934
ENSMUSG00000107037,Gm29793,2.2923536388762926,0.37411079262619984,0.6663341542788852,0.9896287216067934
ENSMUSG00000085740,4930505K14Rik,2.4216956804966374,-0.25149815450851976,0.81137331297325,0.9896287216067934
ENSMUSG00000106946,Gm42856,1.380780274928995,0.6837943675268284,0.5519114690302055,0.9896287216067934
ENSMUSG00000098683,Gm27817,2.3938288579439964,0.4889978408365076,0.5667327371217166,0.9896287216067934
ENSMUSG00000108170,Gm43966,2.4716540979590187,0.2656491315553101,0.7610000092757558,0.9896287216067934
ENSMUSG00000105776,Gm43292,2.5394781735920184,2.6854525457093645,0.034231097171949554,0.9896287216067934
ENSMUSG00000045009,Prrt3,2.3530381312707043,1.312284303500779,0.2020791242747707,0.9896287216067934
ENSMUSG00000030111,A2m,1.9581985268452455,-1.0530096948043375,0.383547245876512,0.9896287216067934
ENSMUSG00000108129,4930417O13Rik,2.106160570434272,1.4682028342403461,0.14188746480898431,0.9896287216067934
ENSMUSG00000086155,9430041J12Rik,1.0181213770849795,0.1872144363092122,0.8696051060499352,0.9896287216067934
ENSMUSG00000109781,Gm45509,2.4244475877606413,0.5591996732157755,0.598618968085797,0.9896287216067934
ENSMUSG00000112670,Gm18042,2.398496805910065,0.7747685401790751,0.43450285755203644,0.9896287216067934
ENSMUSG00000034958,Atcay,1.6506435238499566,-0.38337486360480794,0.759719963102411,0.9896287216067934
ENSMUSG00000034057,Myrfl,1.9551773397570111,0.9862612417488689,0.34938615021873665,0.9896287216067934
ENSMUSG00000110245,Gm20100,2.485172946119279,0.6812140614456924,0.44023532485565686,0.9896287216067934
ENSMUSG00000056772,Rps6-ps2,2.483065980072909,0.056257235163676644,0.9424717829718827,0.9896287216067934
ENSMUSG00000110194,Gm7192,2.3985027994556876,0.6260891360766798,0.4466920493113131,0.9896287216067934
ENSMUSG00000021879,Dnah12,2.3522286100066268,0.6290982438819073,0.47076206304943613,0.9896287216067934
ENSMUSG00000114898,Gm49390,2.1885383322555647,-0.20835667161545354,0.8305011971662482,0.9896287216067934
ENSMUSG00000032087,Dscaml1,2.3393419868763865,1.4139825771861156,0.19749582039928648,0.9896287216067934
ENSMUSG00000032226,Gcnt3,2.316202061414354,-0.8799675568550673,0.28218657847774853,0.9896287216067934
ENSMUSG00000101698,Gm29562,2.4708292099978046,0.12902728279449072,0.879673026542326,0.9896287216067934
ENSMUSG00000032473,Cldn18,2.3445157615945464,0.9785442533739968,0.2800884970268377,0.9896287216067934
ENSMUSG00000098292,Gm27194,2.358855603427493,0.5177766019737345,0.5617173844368559,0.9896287216067934
ENSMUSG00000077639,Gm22772,2.3031145178205596,0.17130584429171808,0.879149712149722,0.9896287216067934
ENSMUSG00000065676,Snord42b,2.1754083990376816,0.5064371597220773,0.5971720774874794,0.9896287216067934
ENSMUSG00000098995,Gm27598,2.466418438980583,0.15498462332587365,0.8671383865857558,0.9896287216067934
ENSMUSG00000113757,Gm47507,1.5325051818323203,1.0860260581656376,0.37467329607332334,0.9896287216067934
ENSMUSG00000034891,Sncb,2.1048871743232302,1.7925478795014105,0.06167030382557398,0.9896287216067934
ENSMUSG00000055560,Zfp459,2.15552748428034,0.43132803780750584,0.6234341610765533,0.9896287216067934
ENSMUSG00000114193,Gm48139,2.4152267994597314,-0.09881874154041641,0.9235562719866597,0.9896287216067934
ENSMUSG00000042258,Isl1,2.4712813076352473,-1.9421097176205246,,
ENSMUSG00000097580,Gm5432,2.2768610864421013,0.8034978358619814,0.42428298272723197,0.9896287216067934
ENSMUSG00000059301,Gm5434,2.3565318551940093,0.36072169245743657,0.6543381615832209,0.9896287216067934
ENSMUSG00000112263,Gm47874,2.3661509177621105,-0.9536107724929447,0.29959359840150357,0.9896287216067934
ENSMUSG00000096953,Gm26571,2.2543455700500514,0.7751936532135233,0.38622914359530547,0.9896287216067934
ENSMUSG00000090843,Heatr4,2.51605030064259,0.12008457868194938,0.8744297682963924,0.9896287216067934
ENSMUSG00000113656,Gm47370,2.1592788241074476,1.7663513950700296,0.18721052859884935,0.9896287216067934
ENSMUSG00000113196,D230049E03Rik,2.2859041359827366,0.4748418979038719,0.5913554039905119,0.9896287216067934
ENSMUSG00000113966,Gm47980,2.2152648742056145,0.2829976015714625,0.7789014075527986,0.9896287216067934
ENSMUSG00000115383,Gm49216,2.4814380352909935,0.5702224054576861,0.49098483525734615,0.9896287216067934
ENSMUSG00000084607,Gm22208,2.475562231002809,0.8251916010295371,0.3299190786192502,0.9896287216067934
ENSMUSG00000084562,n-R5s39,1.73956540825229,1.163138187516943,0.2584750346880099,0.9896287216067934
ENSMUSG00000116298,4833412C15Rik,2.4554820442147682,0.5060361596510977,0.5588863819780103,0.9896287216067934
ENSMUSG00000019146,Cacng2,2.309251217617265,1.340884094811194,0.317018411315374,0.9896287216067934
ENSMUSG00000068105,Tnfrsf13c,2.3260465207255225,0.3077145615437017,0.7110048573454018,0.9896287216067934
ENSMUSG00000016763,Scube1,1.0196987971588103,1.131883381888557,0.45615793549265704,0.9896287216067934
ENSMUSG00000097587,4930578M01Rik,2.2008779443313142,0.25417042152277236,0.7642247495240262,0.9896287216067934
ENSMUSG00000096448,Gm5808,2.010025865350206,-1.0750104589280032,0.3012265258617157,0.9896287216067934
ENSMUSG00000087066,Gm15518,2.594900017649136,-0.20440054711679853,0.819333669957852,0.9896287216067934
ENSMUSG00000116868,AC167249.1,2.5087541516001424,-0.6814126730684389,0.5046259528429436,0.9896287216067934
ENSMUSG00000073407,Gm6034,2.3896450496281623,0.4171469990754172,0.6751653060844546,0.9896287216067934
ENSMUSG00000100572,2410021H03Rik,2.506006086568333,-0.2549860747197835,0.8066041976163917,0.9896287216067934
ENSMUSG00000054901,Arhgef33,2.275245112482668,-0.06015590045118019,0.9506125136468456,0.9896287216067934
ENSMUSG00000086935,Gm15956,2.0109511859389575,1.8260378555409664,0.07988490819749293,0.9896287216067934
ENSMUSG00000109232,Gm44577,1.9736354134227974,0.4696548479460338,0.6344069281422235,0.9896287216067934
ENSMUSG00000063683,Glyat,2.438904869972347,-2.8698191854689967,0.010752787122230753,0.9896287216067934
ENSMUSG00000101628,Gm28177,1.867218081762103,0.46559846383002546,0.6192908783645208,0.9896287216067934
ENSMUSG00000101848,4933417E11Rik,2.2176004755297134,-0.5976371809808249,0.598413673265195,0.9896287216067934
ENSMUSG00000026253,Chrng,1.6233109298549597,0.959678403140895,0.3339499541307831,0.9896287216067934
ENSMUSG00000089281,Scarna6,2.393361262695159,1.0263269663277463,0.35353788496273075,0.9896287216067934
ENSMUSG00000055214,Pld5,1.1325867012482527,1.3254376153758967,0.4056139932451437,0.9896287216067934
ENSMUSG00000075837,Gm22005,2.362722389749131,0.33516683173855777,0.7830344104224292,0.9896287216067934
ENSMUSG00000075302,Erich2,2.192991791279202,1.6743907887824006,0.168370688036668,0.9896287216067934
ENSMUSG00000082079,Dnmt3c,2.176037424676413,-1.0728877464865534,0.27146599687982753,0.9896287216067934
ENSMUSG00000047344,Lancl3,2.326903111788103,2.10807545720406,0.03952539942043242,0.9896287216067934
ENSMUSG00000082260,Gm7429,2.1659357054315307,-0.5148992874655071,0.46105110630095314,0.9896287216067934
ENSMUSG00000027702,Lrrc34,2.2760388958393394,-2.7349035800223493,,
ENSMUSG00000027790,Sis,2.4140772320940362,-2.294465975221027,,
ENSMUSG00000005493,Msh4,2.3455515592213723,0.6403137364325239,0.4837193924477172,0.9896287216067934
ENSMUSG00000084440,Gm26254,2.391322304282301,0.45772190441976673,0.6320949557534294,0.9896287216067934
ENSMUSG00000028391,Wdr31,2.025981155745901,-0.2373867953882881,0.803183354996162,0.9896287216067934
ENSMUSG00000070891,Gm12689,1.4903471864282134,1.7887208053896522,0.14395642279116755,0.9896287216067934
ENSMUSG00000033948,Zswim5,2.407614972875927,-1.1348766330110434,,
ENSMUSG00000094403,Mir692-2,2.024216014861911,-0.4596022347992286,0.5868927732382965,0.9896287216067934
ENSMUSG00000086997,Gm12981,2.092137590590848,0.6211021681028808,0.5003366660452213,0.9896287216067934
ENSMUSG00000111895,Gm47252,2.408522731698677,0.08509468177366317,0.9198973924502968,0.9896287216067934
ENSMUSG00000072188,Gm10354,2.449698951949116,-0.9327790940190974,0.2719052684546588,0.9896287216067934
ENSMUSG00000099891,Gm5575,2.1749386310015923,1.9562368899928098,0.049974987160191504,0.9896287216067934
ENSMUSG00000015879,Fam184b,2.148612537378751,0.5177855338563944,0.6562219741450344,0.9896287216067934
ENSMUSG00000105044,Gm10416,2.076152137397243,-1.5324158210625503,0.12769239157125187,0.9896287216067934
ENSMUSG00000107075,Gm43068,1.8915746700305331,1.6172702306117277,0.16689527317759223,0.9896287216067934
ENSMUSG00000029660,Tex26,2.304171584764869,-1.644337921371856,0.14046580773036146,0.9896287216067934
ENSMUSG00000101210,Gm28720,1.9763093034790506,0.33151383043838845,0.762610381037073,0.9896287216067934
ENSMUSG00000108197,Gm44214,2.1880442873180748,-0.6350672737864334,0.5143398129056516,0.9896287216067934
ENSMUSG00000040649,Rimklb,0.4252068711647569,0.18204703903712818,0.9191874546109171,0.9896287216067934
ENSMUSG00000097166,9330179D12Rik,2.0990529875326858,-0.23029874572274853,0.7974550864425456,0.9896287216067934
ENSMUSG00000081126,Gm15784,2.264142733122003,-1.2407786173073223,0.08596174586254618,0.9896287216067934
ENSMUSG00000107480,Gm44165,2.2874065545740128,1.379252104424124,0.14938782266879724,0.9896287216067934
ENSMUSG00000078765,U2af1l4,1.9236952655578479,-1.152716679101561,0.20134921614200751,0.9896287216067934
ENSMUSG00000009487,Otog,2.1342779679600876,1.887541289161641,0.2870603391343032,0.9896287216067934
ENSMUSG00000108494,Gm45203,1.5828087080177924,1.0754117128941871,0.3296223436093404,0.9896287216067934
ENSMUSG00000109422,Gm45174,1.8879676777969205,2.226461007783191,0.05372640845023751,0.9896287216067934
ENSMUSG00000108547,Gm45186,2.319005258455887,0.5587352446225149,0.4841146475624638,0.9896287216067934
ENSMUSG00000074004,B3gnt6,2.3714250018060468,0.9054923219153782,0.34828801433218937,0.9896287216067934
ENSMUSG00000043925,Olfr544,2.2450688391332494,-0.05202344344298755,0.9531850702120538,0.9896287216067934
ENSMUSG00000108604,Gm44850,1.6880402885248338,-0.14067369403173377,0.8834954209609601,0.9896287216067934
ENSMUSG00000112146,Gm46210,2.414284794780709,-0.33904504488348075,0.7306104101545049,0.9896287216067934
ENSMUSG00000086241,4930483K19Rik,2.427709516068329,0.7724200370229614,0.3942163082229163,0.9896287216067934
ENSMUSG00000112721,Gm35608,2.445388737289954,1.1597900875445333,0.2175799385549666,0.9896287216067934
ENSMUSG00000034829,Nxnl1,2.169167440382934,-0.681157094348186,0.46689203380818256,0.9896287216067934
ENSMUSG00000110516,Gm45758,2.390936832694286,0.44218072558085003,0.6354730002152703,0.9896287216067934
ENSMUSG00000087436,Gm16156,2.2305616770236854,0.35795805921766305,0.6732086730848383,0.9896287216067934
ENSMUSG00000031981,Capn9,2.2786188906309195,-0.04241853322556249,0.958582694421477,0.9896287216067934
ENSMUSG00000090118,Gm16163,2.408734936198069,-2.0639888724349116,0.07204883655561288,0.9896287216067934
ENSMUSG00000114529,Gm4939,2.4008522458367345,0.020211062587054584,0.9786763342646286,0.9914071232661051
ENSMUSG00000048337,Npy4r,2.3997766637321667,-2.5213109774294478,0.03893943231956195,0.9896287216067934
ENSMUSG00000072492,Gm10364,2.407670871465901,0.2798742632121923,0.7499232089278199,0.9896287216067934
ENSMUSG00000092261,Gm20519,2.4248123851198558,0.226202815819164,0.8279146496315217,0.9896287216067934
ENSMUSG00000093722,Gm20612,2.3573337437227933,0.6398427405967617,0.4596730322207825,0.9896287216067934
ENSMUSG00000032452,Clstn2,2.3685152127153537,0.9646121128612264,0.3750775690964884,0.9896287216067934
ENSMUSG00000103970,Gm37678,2.347699708012641,-1.7182695721182617,0.10413453827535263,0.9896287216067934
ENSMUSG00000093080,Mir3060,2.3155799678240574,0.8927947367177049,0.3411036252638453,0.9896287216067934
ENSMUSG00000020396,Nefh,2.2028331455056156,0.86542449139657,0.39949651451374657,0.9896287216067934
ENSMUSG00000085733,Arhgap27os1,2.3890525833729077,0.006191432735286716,0.9941279442662722,0.9978776168130997
ENSMUSG00000039364,Sectm1b,0.5500485720207183,1.507460152642745,0.45611086711152793,0.9896287216067934
ENSMUSG00000081285,Gm18859,2.25231675141855,0.05090677899756403,0.9513614710224358,0.9896287216067934
ENSMUSG00000114023,Gm6474,2.2211870059868724,-1.9656443435757918,0.0790720401745434,0.9896287216067934
ENSMUSG00000113015,Gm6296,2.2035097168328996,1.02736436871424,0.34012254104684536,0.9896287216067934
ENSMUSG00000095029,Gm36079,2.0545685231515916,2.9393492554835037,0.03526017257075805,0.9896287216067934
ENSMUSG00000085539,Gm15561,1.8912712150273403,0.7187806285213691,0.46516869785665915,0.9896287216067934
ENSMUSG00000112830,Gm47765,2.337953590729053,-0.2719188371727126,0.7695011272280649,0.9896287216067934
ENSMUSG00000115333,Gm34590,2.1551016812615527,-0.10071451368815079,0.9019300622186182,0.9896287216067934
ENSMUSG00000098203,Gm9568,2.340184095641504,-3.1111631507340256,,
ENSMUSG00000087444,Gm5475,2.0391768623131457,0.13092913878827642,0.9004160455429083,0.9896287216067934
ENSMUSG00000081809,Gm15539,2.4029132221717826,0.5151183748964216,0.6426445567742667,0.9896287216067934
ENSMUSG00000081052,Gm6305,2.2795393294368727,1.3405979554275944,0.15254645789652405,0.9896287216067934
ENSMUSG00000087526,Gm15738,2.367814650502155,-0.1009863730685666,0.9118619764863797,0.9896287216067934
ENSMUSG00000047953,Gp5,1.9787522172536771,0.24130751631904276,0.7935310116173545,0.9896287216067934
ENSMUSG00000116597,AC126055.1,2.258398374719924,0.5289242752242067,0.627779118361987,0.9896287216067934
ENSMUSG00000116534,AC124681.1,2.4346153338855423,-1.6532964154251761,0.1713245481043284,0.9896287216067934
ENSMUSG00000022821,Hgd,2.1042394084464577,-0.5727813654122133,0.5680195784051838,0.9896287216067934
ENSMUSG00000040680,Kremen2,2.119920916147396,1.1950690945024103,0.18558707624505721,0.9896287216067934
ENSMUSG00000092202,Stk19-ps1,2.2483363693423035,0.540903159187179,0.574640925406215,0.9896287216067934
ENSMUSG00000117202,AC169506.3,2.3848953074327253,0.1812682478637273,0.799260683300842,0.9896287216067934
ENSMUSG00000091363,Gm7701,2.382311342061308,0.7130434601031947,0.36746333587379143,0.9896287216067934
ENSMUSG00000037451,Slc22a20,2.092261377891062,-0.034445459209142035,0.9759846802833532,0.9902961896568164
ENSMUSG00000095500,AC132444.5,2.4110927540062765,0.9615297890966749,0.3397714858138121,0.9896287216067934
ENSMUSG00000042501,Cpa6,2.3092073249115153,0.048758973218253274,0.9611669204016674,0.9896287216067934
ENSMUSG00000104201,4930535G08Rik,2.3016271524671628,-4.40736873810916,,
ENSMUSG00000043629,1700019D03Rik,1.6700612757437507,-0.2813390488756068,0.7985600799276149,0.9896287216067934
ENSMUSG00000025963,Mdh1b,2.2659703569371703,-2.8321707204110917,,
ENSMUSG00000104493,Gm19552,2.096881068827229,-0.433893474565244,0.6686258462306853,0.9896287216067934
ENSMUSG00000101693,Gm19461,1.8453809164634873,1.6365659940271153,0.24731869116776783,0.9896287216067934
ENSMUSG00000015962,1700016C15Rik,2.2309323471211386,0.9963775101533677,0.3580510624285932,0.9896287216067934
ENSMUSG00000036040,Adamtsl2,1.6232251355373997,1.5448353290287047,0.2323774836428305,0.9896287216067934
ENSMUSG00000084184,Gm13474,1.9581557920273032,1.4122193748923217,0.22003350736766047,0.9896287216067934
ENSMUSG00000027297,Ltk,2.40425752477856,-0.17310046814389418,0.8738099190106361,0.9896287216067934
ENSMUSG00000097799,Gm26899,2.210500947310819,-0.2732624952424904,0.783360951956286,0.9896287216067934
ENSMUSG00000037813,D630003M21Rik,0.5167134983936952,1.3386609103028997,0.5090197780688683,0.9896287216067934
ENSMUSG00000017943,Gdap1l1,1.9321089395918911,-0.27657523423123676,0.7764507816299804,0.9896287216067934
ENSMUSG00000087684,1200007C13Rik,1.1428619615770763,0.03217652611239797,0.9769244310936508,0.9907909220311687
ENSMUSG00000078897,Gm4724,2.1669962139085484,-1.8434634452633691,0.03557293746404387,0.9896287216067934
ENSMUSG00000083353,Gm12540,2.321290887169169,0.882494587785239,0.255865655945821,0.9896287216067934
ENSMUSG00000103094,Gm37558,2.0885261442145544,-0.2808387699038113,0.764461919375854,0.9896287216067934
ENSMUSG00000085102,1700010K24Rik,2.2926924825894868,-0.9296028383583387,0.37983558335818945,0.9896287216067934
ENSMUSG00000081660,Gm11787,2.22900017895482,1.278828917842296,0.11338445905196487,0.9896287216067934
ENSMUSG00000086320,Gm12840,2.3113532808456823,-1.1085622841158604,0.43024947150258397,0.9896287216067934
ENSMUSG00000073768,Olfr1330,2.3314075534228125,-1.0838510230929161,,
ENSMUSG00000078503,Zfp990,2.324799469335017,0.5171508387893589,0.6360694737939978,0.9896287216067934
ENSMUSG00000083562,Gm13234,2.018985773958309,-0.6818692375966805,0.4131425237794334,0.9896287216067934
ENSMUSG00000106492,Gm29707,2.272401433515951,-0.011208963286902063,0.9895278067830154,0.996237546030902
ENSMUSG00000104951,Gm43413,2.2917201769642737,0.9351393054609073,0.336581794942695,0.9896287216067934
ENSMUSG00000107335,Gm43372,2.009719723820944,0.9154767342669894,0.454408838302388,0.9896287216067934
ENSMUSG00000105542,Gm34248,2.336111405633228,0.5822344026537688,0.49031733733321914,0.9896287216067934
ENSMUSG00000098187,Gm8927,2.0707352439432714,1.2288987413447676,0.14912049986633039,0.9896287216067934
ENSMUSG00000076486,Trbj1-4,2.3577045902873937,-1.5783462224734197,0.10428531219568778,0.9896287216067934
ENSMUSG00000097569,Gm26640,2.0397391893658035,0.22534756780327173,0.8169470244729841,0.9896287216067934
ENSMUSG00000108574,Gm44981,2.0806361674401153,-1.1359919288524947,0.1878912935746725,0.9896287216067934
ENSMUSG00000030069,Prok2,0.8273089395932065,2.126001625741124,0.23981694017327637,0.9896287216067934
ENSMUSG00000081805,Gm14335,2.363808051740597,3.745746154393042,0.0077785776695855945,0.9896287216067934
ENSMUSG00000108280,Gm8703,2.229249479719449,0.9780710973037564,0.31397399345616017,0.9896287216067934
ENSMUSG00000087206,Gm16175,1.9029563062479695,0.6706438354427187,0.5446555063734948,0.9896287216067934
ENSMUSG00000081161,Gm12783,1.920121696293489,0.21404763882668884,0.8296659989514401,0.9896287216067934
ENSMUSG00000109107,Gm44781,2.1053179354292273,0.8833547720702477,0.3963477069320791,0.9896287216067934
ENSMUSG00000030650,Tmc5,2.2494234831815723,-0.4788727984517472,0.7068404006591311,0.9896287216067934
ENSMUSG00000052273,Dnah3,1.6511127821951297,0.07439280047627815,0.9429259433688828,0.9896287216067934
ENSMUSG00000110145,Gm45683,2.1115176800894746,-0.8922318820778565,0.3799535650813165,0.9896287216067934
ENSMUSG00000112433,Gm30122,1.8603145760471336,1.2681261935258656,0.1838894857920883,0.9896287216067934
ENSMUSG00000050108,Bpifc,2.0021041298284623,0.7408424062344597,0.3955176846384757,0.9896287216067934
ENSMUSG00000112684,Gm47958,2.314891884332757,0.5690303692863763,0.4974879312800109,0.9896287216067934
ENSMUSG00000098138,Gm9081,2.2516123579035843,-2.38891665728294,,
ENSMUSG00000112429,Gm47093,1.9774655593278518,1.1574051571643045,0.23032277027679304,0.9896287216067934
ENSMUSG00000047986,Palm3,2.0418941488241407,1.0548359511327248,0.35977157671294435,0.9896287216067934
ENSMUSG00000098609,Anxa11os,2.0591463515871995,-0.22902088586574199,0.8272981597674445,0.9896287216067934
ENSMUSG00000115617,Gm48975,2.3439038560146153,-1.848334620690139,0.04502269937671468,0.9896287216067934
ENSMUSG00000096681,Rps19-ps1,2.1560055094262833,-0.26949729932556815,0.7463117615249268,0.9896287216067934
ENSMUSG00000022101,Fgf17,2.0309167420617027,-0.14575699215772772,0.8903432859900975,0.9896287216067934
ENSMUSG00000111817,Gm47154,1.7697037544755772,-0.37284436127454296,0.7140084326732894,0.9896287216067934
ENSMUSG00000053889,Kirrel3os,2.1864608765227143,0.755897358151884,0.44377718676511846,0.9896287216067934
ENSMUSG00000111280,Gm47239,2.11598180212578,-0.6703283537385825,0.526835147256482,0.9896287216067934
ENSMUSG00000087466,A330041J22Rik,2.2632058350631374,0.22607358464292898,0.8268584688388709,0.9896287216067934
ENSMUSG00000086296,D030055H07Rik,2.4284769559905532,0.8597824659447489,0.3703583950560384,0.9896287216067934
ENSMUSG00000103835,Gm37612,2.1831704667254352,-0.670218970816087,0.518899502932568,0.9896287216067934
ENSMUSG00000110795,Gm47179,1.9665350003487705,-0.08943209803222038,0.9271548758193048,0.9896287216067934
ENSMUSG00000104244,2900018N21Rik,2.505954417295954,-0.004024710942024549,0.996820006529784,0.9986125750440715
ENSMUSG00000020264,Slc36a2,0.5587868290588901,-0.08624078987415922,0.9632523844312446,0.9896287216067934
ENSMUSG00000085081,Rptoros,1.8862302837279177,1.0088550372035727,0.30747322542539623,0.9896287216067934
ENSMUSG00000064140,Trim38,2.064475705227607,-0.19781274712301017,0.8477124645045512,0.9896287216067934
ENSMUSG00000113591,4930447K03Rik,1.607889773112506,0.08814408130454085,0.9349535319102049,0.9896287216067934
ENSMUSG00000047117,Ankdd1b,2.332065060006958,-3.2900197068917274,0.0020153029574977084,0.9896287216067934
ENSMUSG00000020566,Atp6v1c2,2.2318108143187776,0.19689113408215753,0.8320028489265502,0.9896287216067934
ENSMUSG00000035860,Cdhr3,2.248252680770606,-2.569731276007446,0.053967743444965535,0.9896287216067934
ENSMUSG00000112186,Gm2412,2.3263449269324346,-0.3667236076063404,0.7275484474716376,0.9896287216067934
ENSMUSG00000097160,A630072L19Rik,2.325463980877209,0.04569412514202597,0.9621754952929015,0.9896287216067934
ENSMUSG00000097650,4921507G05Rik,2.3097494111338372,-1.895747540094368,0.07635979474398798,0.9896287216067934
