ensembl_id,gene_name,baseMean,TP317_vs_CONTR_log2FC,TP317_vs_CONTR_pvalue,TP317_vs_CONTR_padj
ENSMUSG00000031538,Plat,15741.67925065085,0.22349322609474054,0.12132977619892482,0.4846166485216407
ENSMUSG00000037072,Selenof,15553.231113627133,0.26183874359805737,0.12893485592794457,0.4954540856828649
ENSMUSG00000027006,Dnajc10,15642.830964987807,0.1392461667535701,0.29445901071000247,0.6552160984363397
ENSMUSG00000040998,Npnt,15575.773807661351,-0.03855364799258867,0.8715632982219375,0.9611935779219566
ENSMUSG00000011752,Pgam1,15728.171228509354,0.13361524639459677,0.39016070987681506,0.7280133590217476
ENSMUSG00000029713,Gnb2,15573.496620633805,0.1954196071446287,0.010389704831373123,0.20074045851089045
ENSMUSG00000039218,Srrm2,15752.677343974508,-0.30139985042650264,0.022460995229516514,0.26102262327634923
ENSMUSG00000022463,Srebf2,15570.4830162277,-0.012601486247550092,0.9259179918290312,0.9791005612337594
ENSMUSG00000062006,Rpl34,15454.257291452865,0.1010230217940642,0.4968278871596521,0.7967050685199851
ENSMUSG00000063011,Msln,15647.743070727722,-0.1879374298116039,0.41351041280114764,0.745329282110002
ENSMUSG00000036438,Calm2,15289.346636171855,0.1335268213564302,0.2269191823529212,0.6008833175933775
ENSMUSG00000005566,Trim28,15320.589538906868,0.09363691325841433,0.23012283942304512,0.6039344546860377
ENSMUSG00000039168,Dap,15307.574824607023,0.11838937552078078,0.15914434428587998,0.5350717660045666
ENSMUSG00000048376,F2r,14715.707920295812,0.5891149889759872,0.04274010018268246,0.33198933209811315
